lat,long,elev,timediff,OBUID
408620924,-778359983,3327,0:06:57.540000,2a3c600d
408620914,-778359916,3327,0:06:57.540000,2a3c600d
408620900,-778359850,3327,0:06:57.550000,2a3c600d
408620887,-778359782,3327,0:06:57.550000,2a3c600d
408620875,-778359716,3327,0:06:57.560000,2a3c600d
408620864,-778359648,3327,0:06:57.570000,2a3c600d
408620852,-778359581,3327,0:06:57.580000,2a3c600d
408620838,-778359510,3327,0:06:57.590000,2a3c600d
408620826,-778359442,3327,0:06:57.600000,2a3c600d
408620815,-778359358,3328,0:06:57.600000,2a3c600d
408620803,-778359287,3328,0:06:57.600000,2a3c600d
408620793,-778359218,3328,0:06:57.610000,2a3c600d
408620781,-778359150,3328,0:06:57.620000,2a3c600d
408620770,-778359080,3328,0:06:57.620000,2a3c600d
408620757,-778359011,3328,0:06:57.720000,2a3c600d
408620748,-778358938,3328,0:06:57.820000,2a3c600d
408620736,-778358868,3328,0:06:57.890000,2a3c600d
408620727,-778358793,3328,0:06:57.990000,2a3c600d
408620715,-778358724,3328,0:06:58.090000,2a3c600d
408620700,-778358653,3329,0:06:58.210000,2a3c600d
408620691,-778358581,3329,0:06:58.310000,2a3c600d
408620681,-778358507,3328,0:06:58.440000,2a3c600d
408620674,-778358436,3329,0:06:58.500000,2a3c600d
408620662,-778358364,3329,0:06:58.590000,2a3c600d
408620653,-778358292,3328,0:06:58.690000,2a3c600d
408620644,-778358219,3328,0:06:58.790000,2a3c600d
408620635,-778358145,3328,0:06:58.890000,2a3c600d
408620629,-778358071,3328,0:06:59,2a3c600d
408620618,-778358000,3328,0:06:59.110000,2a3c600d
408620614,-778357931,3329,0:06:59.190000,2a3c600d
408620606,-778357857,3329,0:06:59.290000,2a3c600d
408620599,-778357783,3329,0:06:59.390000,2a3c600d
408620591,-778357709,3329,0:06:59.490000,2a3c600d
408620582,-778357635,3329,0:06:59.590000,2a3c600d
408620577,-778357560,3329,0:06:59.690000,2a3c600d
408620577,-778357560,3329,0:06:59.790000,2a3c600d
408620564,-778357410,3329,0:06:59.890000,2a3c600d
408620564,-778357410,3329,0:06:59.990000,2a3c600d
408620557,-778357338,3329,0:07:00.090000,2a3c600d
408620552,-778357263,3329,0:07:00.190000,2a3c600d
408620543,-778357182,3331,0:07:00.290000,2a3c600d
408620539,-778357108,3331,0:07:00.390000,2a3c600d
408620533,-778357034,3331,0:07:00.500000,2a3c600d
408620529,-778356960,3331,0:07:00.610000,2a3c600d
408620522,-778356885,3331,0:07:00.650000,2a3c600d
408620518,-778356811,3330,0:07:00.740000,2a3c600d
408620513,-778356736,3330,0:07:00.840000,2a3c600d
408620510,-778356660,3331,0:07:00.940000,2a3c600d
408620507,-778356587,3331,0:07:01.070000,2a3c600d
408620502,-778356510,3331,0:07:01.180000,2a3c600d
408620506,-778356442,3330,0:07:01.280000,2a3c600d
408620503,-778356368,3330,0:07:01.340000,2a3c600d
408620500,-778356292,3330,0:07:01.440000,2a3c600d
408620496,-778356214,3330,0:07:01.540000,2a3c600d
408620494,-778356141,3330,0:07:01.640000,2a3c600d
408620491,-778356066,3330,0:07:01.920000,2a3c600d
408620489,-778355990,3330,0:07:01.940000,2a3c600d
408620487,-778355914,3330,0:07:01.960000,2a3c600d
408620485,-778355838,3330,0:07:02.050000,2a3c600d
408620483,-778355760,3330,0:07:02.160000,2a3c600d
408620476,-778355689,3330,0:07:02.240000,2a3c600d
408620475,-778355614,3330,0:07:02.350000,2a3c600d
408620472,-778355534,3330,0:07:02.440000,2a3c600d
408620473,-778355459,3331,0:07:02.550000,2a3c600d
408620471,-778355383,3330,0:07:02.650000,2a3c600d
408620473,-778355306,3331,0:07:02.750000,2a3c600d
408620469,-778355228,3331,0:07:02.840000,2a3c600d
408620471,-778355151,3331,0:07:02.950000,2a3c600d
408620473,-778355074,3331,0:07:03.070000,2a3c600d
408620472,-778354995,3330,0:07:03.150000,2a3c600d
408620472,-778354912,3331,0:07:03.250000,2a3c600d
408620472,-778354836,3331,0:07:03.340000,2a3c600d
408620476,-778354759,3330,0:07:03.430000,2a3c600d
408620477,-778354680,3331,0:07:03.530000,2a3c600d
408620481,-778354603,3331,0:07:03.840000,2a3c600d
408620483,-778354527,3331,0:07:03.840000,2a3c600d
408620484,-778354446,3331,0:07:03.850000,2a3c600d
408620487,-778354368,3331,0:07:03.940000,2a3c600d
408620490,-778354290,3331,0:07:04.030000,2a3c600d
408620494,-778354211,3331,0:07:04.130000,2a3c600d
408620493,-778354125,3330,0:07:04.230000,2a3c600d
408620497,-778354047,3330,0:07:04.330000,2a3c600d
408620502,-778353965,3329,0:07:04.430000,2a3c600d
408620506,-778353889,3330,0:07:04.530000,2a3c600d
408620512,-778353808,3330,0:07:04.630000,2a3c600d
408620517,-778353730,3330,0:07:04.730000,2a3c600d
408620523,-778353654,3330,0:07:04.830000,2a3c600d
408620529,-778353572,3329,0:07:04.930000,2a3c600d
408620537,-778353494,3330,0:07:05.030000,2a3c600d
408620542,-778353416,3330,0:07:05.130000,2a3c600d
408620541,-778353335,3329,0:07:05.240000,2a3c600d
408620548,-778353256,3329,0:07:05.330000,2a3c600d
408620556,-778353179,3330,0:07:05.430000,2a3c600d
408620562,-778353098,3330,0:07:05.530000,2a3c600d
408620569,-778353018,3330,0:07:05.630000,2a3c600d
408620577,-778352940,3331,0:07:05.730000,2a3c600d
408620587,-778352859,3330,0:07:05.830000,2a3c600d
408620595,-778352782,3330,0:07:05.930000,2a3c600d
408620603,-778352701,3330,0:07:06.030000,2a3c600d
408620612,-778352623,3330,0:07:06.130000,2a3c600d
408620615,-778352541,3330,0:07:06.230000,2a3c600d
408620624,-778352461,3330,0:07:06.330000,2a3c600d
408620635,-778352383,3330,0:07:06.430000,2a3c600d
408620643,-778352303,3330,0:07:06.530000,2a3c600d
408620656,-778352222,3330,0:07:06.640000,2a3c600d
408620664,-778352142,3330,0:07:06.730000,2a3c600d
408620678,-778352065,3330,0:07:06.830000,2a3c600d
408620688,-778351984,3330,0:07:06.930000,2a3c600d
408620698,-778351904,3330,0:07:07.030000,2a3c600d
408620710,-778351823,3329,0:07:07.130000,2a3c600d
408620720,-778351749,3330,0:07:07.230000,2a3c600d
408620733,-778351669,3330,0:07:07.350000,2a3c600d
408620746,-778351588,3330,0:07:07.440000,2a3c600d
408620759,-778351509,3330,0:07:07.550000,2a3c600d
408620772,-778351430,3330,0:07:07.650000,2a3c600d
408620786,-778351350,3330,0:07:07.760000,2a3c600d
408620799,-778351271,3330,0:07:07.850000,2a3c600d
408620813,-778351191,3330,0:07:07.960000,2a3c600d
408620825,-778351110,3330,0:07:08.040000,2a3c600d
408620842,-778351031,3330,0:07:08.140000,2a3c600d
408620853,-778350949,3330,0:07:08.230000,2a3c600d
408620869,-778350872,3331,0:07:08.330000,2a3c600d
408620881,-778350788,3330,0:07:08.430000,2a3c600d
408620897,-778350711,3330,0:07:08.530000,2a3c600d
408620915,-778350632,3330,0:07:08.630000,2a3c600d
408620928,-778350552,3331,0:07:08.740000,2a3c600d
408620946,-778350473,3331,0:07:08.830000,2a3c600d
408620962,-778350395,3331,0:07:08.930000,2a3c600d
408620978,-778350313,3330,0:07:09.030000,2a3c600d
408620997,-778350234,3330,0:07:09.130000,2a3c600d
408621015,-778350154,3330,0:07:09.230000,2a3c600d
408621037,-778350077,3329,0:07:09.330000,2a3c600d
408621051,-778349996,3330,0:07:09.430000,2a3c600d
408621071,-778349916,3330,0:07:09.530000,2a3c600d
408621090,-778349837,3330,0:07:09.640000,2a3c600d
408621105,-778349755,3330,0:07:09.730000,2a3c600d
408621126,-778349678,3330,0:07:09.830000,2a3c600d
408621145,-778349597,3330,0:07:09.930000,2a3c600d
408621166,-778349521,3329,0:07:10.030000,2a3c600d
408621183,-778349442,3330,0:07:10.130000,2a3c600d
408621208,-778349363,3330,0:07:10.230000,2a3c600d
408621227,-778349283,3330,0:07:10.330000,2a3c600d
408621245,-778349201,3331,0:07:10.430000,2a3c600d
408621266,-778349123,3330,0:07:10.530000,2a3c600d
408621288,-778349045,3330,0:07:10.640000,2a3c600d
408621306,-778348965,3330,0:07:10.730000,2a3c600d
408621328,-778348884,3330,0:07:10.830000,2a3c600d
408621352,-778348809,3331,0:07:10.930000,2a3c600d
408621373,-778348727,3330,0:07:11.030000,2a3c600d
408621395,-778348648,3330,0:07:11.130000,2a3c600d
408621419,-778348564,3331,0:07:11.230000,2a3c600d
408621440,-778348482,3331,0:07:11.330000,2a3c600d
408621465,-778348408,3331,0:07:11.430000,2a3c600d
408621488,-778348327,3330,0:07:11.530000,2a3c600d
408621515,-778348249,3330,0:07:11.630000,2a3c600d
408621538,-778348172,3330,0:07:11.730000,2a3c600d
408621560,-778348092,3330,0:07:11.830000,2a3c600d
408621585,-778348014,3331,0:07:11.930000,2a3c600d
408621609,-778347935,3330,0:07:12.030000,2a3c600d
408621635,-778347859,3330,0:07:12.130000,2a3c600d
408621662,-778347775,3330,0:07:12.230000,2a3c600d
408621688,-778347700,3330,0:07:12.330000,2a3c600d
408621714,-778347624,3330,0:07:12.430000,2a3c600d
408621740,-778347543,3330,0:07:12.540000,2a3c600d
408621767,-778347468,3330,0:07:12.630000,2a3c600d
408621792,-778347390,3330,0:07:12.730000,2a3c600d
408621818,-778347310,3330,0:07:12.830000,2a3c600d
408621845,-778347232,3330,0:07:12.930000,2a3c600d
408621876,-778347155,3329,0:07:13.060000,2a3c600d
408621905,-778347082,3329,0:07:13.140000,2a3c600d
408621931,-778346994,3329,0:07:13.270000,2a3c600d
408621960,-778346917,3329,0:07:13.360000,2a3c600d
408621988,-778346841,3329,0:07:13.430000,2a3c600d
408622014,-778346761,3329,0:07:13.540000,2a3c600d
408622045,-778346687,3329,0:07:13.630000,2a3c600d
408622072,-778346607,3329,0:07:13.730000,2a3c600d
408622103,-778346532,3329,0:07:13.840000,2a3c600d
408622132,-778346455,3329,0:07:13.940000,2a3c600d
408622159,-778346382,3330,0:07:14.030000,2a3c600d
408622192,-778346306,3330,0:07:14.130000,2a3c600d
408622217,-778346221,3330,0:07:14.230000,2a3c600d
408622247,-778346146,3330,0:07:14.330000,2a3c600d
408622276,-778346072,3329,0:07:14.430000,2a3c600d
408622306,-778345993,3330,0:07:14.530000,2a3c600d
408622335,-778345920,3328,0:07:14.630000,2a3c600d
408622370,-778345846,3329,0:07:14.730000,2a3c600d
408622400,-778345772,3329,0:07:14.830000,2a3c600d
408622433,-778345698,3329,0:07:14.930000,2a3c600d
408622468,-778345627,3329,0:07:15.030000,2a3c600d
408622497,-778345548,3329,0:07:15.130000,2a3c600d
408622527,-778345469,3329,0:07:15.230000,2a3c600d
408622563,-778345396,3329,0:07:15.340000,2a3c600d
408622597,-778345322,3329,0:07:15.430000,2a3c600d
408622630,-778345248,3329,0:07:15.530000,2a3c600d
408622660,-778345175,3328,0:07:15.630000,2a3c600d
408622697,-778345103,3329,0:07:15.730000,2a3c600d
408622728,-778345024,3330,0:07:15.830000,2a3c600d
408622762,-778344953,3329,0:07:15.930000,2a3c600d
408622795,-778344876,3329,0:07:16.030000,2a3c600d
408622832,-778344808,3329,0:07:16.130000,2a3c600d
408622865,-778344729,3329,0:07:16.230000,2a3c600d
408622901,-778344660,3329,0:07:16.330000,2a3c600d
408622935,-778344588,3329,0:07:16.430000,2a3c600d
408622971,-778344517,3330,0:07:16.530000,2a3c600d
408623011,-778344443,3330,0:07:16.630000,2a3c600d
408623047,-778344373,3330,0:07:16.730000,2a3c600d
408623085,-778344297,3330,0:07:16.830000,2a3c600d
408623121,-778344227,3330,0:07:16.930000,2a3c600d
408623162,-778344156,3330,0:07:17.030000,2a3c600d
408623202,-778344083,3330,0:07:17.130000,2a3c600d
408623242,-778344009,3331,0:07:17.240000,2a3c600d
408623279,-778343935,3331,0:07:17.330000,2a3c600d
408623320,-778343867,3332,0:07:17.430000,2a3c600d
408623359,-778343793,3332,0:07:17.540000,2a3c600d
408623399,-778343720,3331,0:07:17.630000,2a3c600d
408623399,-778343720,3331,0:07:17.740000,2a3c600d
408623477,-778343573,3332,0:07:17.830000,2a3c600d
408623517,-778343498,3332,0:07:17.940000,2a3c600d
408623554,-778343426,3333,0:07:18.030000,2a3c600d
408623554,-778343426,3333,0:07:18.130000,2a3c600d
408623639,-778343276,3333,0:07:18.230000,2a3c600d
408623678,-778343197,3333,0:07:18.330000,2a3c600d
408623678,-778343197,3333,0:07:18.440000,2a3c600d
408623719,-778343125,3333,0:07:18.450000,2a3c600d
408623801,-778342976,3334,0:07:18.690000,2a3c600d
408623845,-778342903,3334,0:07:18.760000,2a3c600d
408623845,-778342903,3334,0:07:18.830000,2a3c600d
408623931,-778342757,3334,0:07:18.930000,2a3c600d
408623931,-778342757,3334,0:07:18.940000,2a3c600d
408623970,-778342681,3334,0:07:19.040000,2a3c600d
408624009,-778342602,3334,0:07:19.140000,2a3c600d
408624051,-778342526,3334,0:07:19.240000,2a3c600d
408624092,-778342451,3334,0:07:19.340000,2a3c600d
408624139,-778342382,3335,0:07:19.440000,2a3c600d
408624175,-778342300,3335,0:07:19.540000,2a3c600d
408624218,-778342220,3335,0:07:19.650000,2a3c600d
408624257,-778342144,3335,0:07:19.740000,2a3c600d
408624303,-778342070,3336,0:07:19.840000,2a3c600d
408624342,-778341992,3335,0:07:19.940000,2a3c600d
408624388,-778341917,3336,0:07:20.040000,2a3c600d
408624430,-778341839,3335,0:07:20.140000,2a3c600d
408624477,-778341764,3336,0:07:20.240000,2a3c600d
408624527,-778341693,3336,0:07:20.340000,2a3c600d
408624567,-778341613,3336,0:07:20.440000,2a3c600d
408624612,-778341535,3336,0:07:20.550000,2a3c600d
408624655,-778341459,3336,0:07:20.650000,2a3c600d
408624695,-778341377,3336,0:07:20.740000,2a3c600d
408624740,-778341300,3336,0:07:20.840000,2a3c600d
408624786,-778341228,3336,0:07:20.940000,2a3c600d
408624828,-778341146,3336,0:07:21.060000,2a3c600d
408624874,-778341066,3337,0:07:21.170000,2a3c600d
408624925,-778340992,3338,0:07:21.260000,2a3c600d
408624968,-778340913,3338,0:07:21.380000,2a3c600d
408625016,-778340838,3338,0:07:21.750000,2a3c600d
408625061,-778340761,3338,0:07:21.790000,2a3c600d
408625102,-778340677,3338,0:07:21.810000,2a3c600d
408625148,-778340603,3338,0:07:21.820000,2a3c600d
408625191,-778340524,3338,0:07:21.840000,2a3c600d
408625235,-778340444,3338,0:07:21.940000,2a3c600d
408625280,-778340370,3338,0:07:22.040000,2a3c600d
408625327,-778340292,3338,0:07:22.140000,2a3c600d
408625370,-778340206,3338,0:07:22.240000,2a3c600d
408625414,-778340124,3337,0:07:22.340000,2a3c600d
408625463,-778340055,3338,0:07:22.440000,2a3c600d
408625506,-778339970,3338,0:07:22.540000,2a3c600d
408625552,-778339895,3338,0:07:22.640000,2a3c600d
408625598,-778339816,3339,0:07:22.740000,2a3c600d
408625640,-778339736,3339,0:07:22.840000,2a3c600d
408625687,-778339660,3338,0:07:22.940000,2a3c600d
408625725,-778339577,3338,0:07:23.040000,2a3c600d
408625768,-778339497,3338,0:07:23.150000,2a3c600d
408625814,-778339407,3338,0:07:23.240000,2a3c600d
408625860,-778339332,3338,0:07:23.340000,2a3c600d
408625904,-778339251,3338,0:07:23.440000,2a3c600d
408625949,-778339172,3338,0:07:23.540000,2a3c600d
408625997,-778339096,3338,0:07:23.640000,2a3c600d
408626043,-778339024,3339,0:07:23.740000,2a3c600d
408626090,-778338939,3338,0:07:23.840000,2a3c600d
408626132,-778338862,3338,0:07:23.910000,2a3c600d
408626176,-778338783,3338,0:07:24.020000,2a3c600d
408626225,-778338704,3339,0:07:24.110000,2a3c600d
408626268,-778338619,3339,0:07:24.210000,2a3c600d
408626309,-778338535,3339,0:07:24.310000,2a3c600d
408626360,-778338456,3339,0:07:24.410000,2a3c600d
408626403,-778338377,3339,0:07:24.520000,2a3c600d
408626443,-778338291,3338,0:07:24.610000,2a3c600d
408626491,-778338215,3338,0:07:24.710000,2a3c600d
408626534,-778338137,3339,0:07:24.810000,2a3c600d
408626578,-778338053,3339,0:07:24.910000,2a3c600d
408626618,-778337971,3340,0:07:25.010000,2a3c600d
408626666,-778337897,3340,0:07:25.110000,2a3c600d
408626710,-778337814,3340,0:07:25.210000,2a3c600d
408626759,-778337741,3340,0:07:25.310000,2a3c600d
408626803,-778337657,3339,0:07:25.410000,2a3c600d
408626851,-778337583,3339,0:07:25.570000,2a3c600d
408626894,-778337503,3339,0:07:25.800000,2a3c600d
408626939,-778337429,3339,0:07:25.840000,2a3c600d
408626981,-778337346,3339,0:07:25.960000,2a3c600d
408627029,-778337270,3339,0:07:26.120000,2a3c600d
408627077,-778337191,3339,0:07:26.210000,2a3c600d
408627115,-778337114,3340,0:07:26.300000,2a3c600d
408627158,-778337028,3340,0:07:26.370000,2a3c600d
408627199,-778336950,3340,0:07:26.390000,2a3c600d
408627244,-778336869,3340,0:07:26.790000,2a3c600d
408627287,-778336791,3339,0:07:27.030000,2a3c600d
408627330,-778336721,3340,0:07:27.240000,2a3c600d
408627371,-778336644,3340,0:07:27.400000,2a3c600d
408627424,-778336580,3340,0:07:27.500000,2a3c600d
408627462,-778336497,3340,0:07:27.650000,2a3c600d
408627509,-778336426,3340,0:07:27.810000,2a3c600d
408627553,-778336357,3340,0:07:28.010000,2a3c600d
408627598,-778336278,3341,0:07:28.060000,2a3c600d
408627646,-778336213,3340,0:07:28.220000,2a3c600d
408627687,-778336141,3341,0:07:28.430000,2a3c600d
408627727,-778336066,3341,0:07:28.830000,2a3c600d
408627769,-778335996,3341,0:07:29.090000,2a3c600d
408627813,-778335934,3341,0:07:29.860000,2a3c600d
408627855,-778335862,3341,0:07:30.070000,2a3c600d
408627891,-778335788,3341,0:07:30.090000,2a3c600d
408627936,-778335721,3340,0:07:30.270000,2a3c600d
408627979,-778335657,3341,0:07:30.470000,2a3c600d
408628022,-778335587,3340,0:07:30.880000,2a3c600d
408628068,-778335526,3341,0:07:31.090000,2a3c600d
408628110,-778335462,3341,0:07:31.300000,2a3c600d
408628142,-778335388,3341,0:07:31.500000,2a3c600d
408628180,-778335323,3341,0:07:31.510000,2a3c600d
408628226,-778335269,3341,0:07:31.520000,2a3c600d
408628265,-778335203,3341,0:07:31.540000,2a3c600d
408628298,-778335132,3341,0:07:31.550000,2a3c600d
408628328,-778335058,3341,0:07:31.550000,2a3c600d
408628367,-778334999,3342,0:07:31.560000,2a3c600d
408628403,-778334928,3342,0:07:31.580000,2a3c600d
408628450,-778334879,3341,0:07:31.590000,2a3c600d
408628486,-778334814,3341,0:07:31.600000,2a3c600d
408628522,-778334750,3341,0:07:31.610000,2a3c600d
408628552,-778334684,3342,0:07:31.620000,2a3c600d
408628590,-778334624,3342,0:07:31.630000,2a3c600d
408628625,-778334559,3341,0:07:31.630000,2a3c600d
408628659,-778334499,3341,0:07:31.640000,2a3c600d
408628695,-778334440,3341,0:07:31.640000,2a3c600d
408628734,-778334387,3341,0:07:31.660000,2a3c600d
408628766,-778334313,3342,0:07:31.660000,2a3c600d
408628797,-778334256,3342,0:07:31.670000,2a3c600d
408628837,-778334196,3342,0:07:31.670000,2a3c600d
408628871,-778334139,3342,0:07:31.680000,2a3c600d
408628904,-778334081,3342,0:07:31.690000,2a3c600d
408628936,-778334016,3342,0:07:31.710000,2a3c600d
408628969,-778333954,3342,0:07:31.720000,2a3c600d
408629005,-778333906,3342,0:07:31.720000,2a3c600d
408629037,-778333846,3342,0:07:31.730000,2a3c600d
408629067,-778333784,3343,0:07:31.740000,2a3c600d
408629111,-778333738,3343,0:07:31.760000,2a3c600d
408629137,-778333673,3341,0:07:31.760000,2a3c600d
408629170,-778333616,3342,0:07:31.770000,2a3c600d
408629198,-778333557,3342,0:07:31.780000,2a3c600d
408629232,-778333503,3343,0:07:31.780000,2a3c600d
408629270,-778333451,3342,0:07:31.800000,2a3c600d
408629292,-778333383,3341,0:07:31.810000,2a3c600d
408629325,-778333324,3341,0:07:31.920000,2a3c600d
408629356,-778333270,3341,0:07:32.020000,2a3c600d
408629388,-778333212,3340,0:07:32.120000,2a3c600d
408629420,-778333154,3342,0:07:32.230000,2a3c600d
408629457,-778333115,3342,0:07:32.330000,2a3c600d
408629486,-778333058,3342,0:07:32.430000,2a3c600d
408629518,-778333008,3342,0:07:32.530000,2a3c600d
408629553,-778332957,3342,0:07:32.630000,2a3c600d
408629580,-778332901,3341,0:07:32.740000,2a3c600d
408629617,-778332856,3342,0:07:32.830000,2a3c600d
408629638,-778332792,3343,0:07:32.930000,2a3c600d
408629677,-778332735,3343,0:07:33.030000,2a3c600d
408629700,-778332673,3342,0:07:33.130000,2a3c600d
408629725,-778332599,3343,0:07:33.260000,2a3c600d
408629754,-778332543,3342,0:07:33.330000,2a3c600d
408629794,-778332498,3343,0:07:33.430000,2a3c600d
408629823,-778332438,3342,0:07:33.540000,2a3c600d
408629857,-778332387,3343,0:07:33.640000,2a3c600d
408629896,-778332333,3343,0:07:33.870000,2a3c600d
408629927,-778332275,3343,0:07:33.890000,2a3c600d
408629963,-778332221,3343,0:07:34.030000,2a3c600d
408630004,-778332170,3343,0:07:34.160000,2a3c600d
408630041,-778332114,3344,0:07:34.250000,2a3c600d
408630066,-778332043,3344,0:07:34.270000,2a3c600d
408630104,-778331983,3344,0:07:34.360000,2a3c600d
408630132,-778331909,3343,0:07:34.490000,2a3c600d
408630165,-778331842,3344,0:07:34.570000,2a3c600d
408630210,-778331790,3344,0:07:34.730000,2a3c600d
408630240,-778331726,3344,0:07:34.850000,2a3c600d
408630283,-778331676,3343,0:07:34.910000,2a3c600d
408630322,-778331612,3343,0:07:34.970000,2a3c600d
408630358,-778331554,3343,0:07:35.050000,2a3c600d
408630395,-778331489,3343,0:07:35.160000,2a3c600d
408630422,-778331411,3343,0:07:35.250000,2a3c600d
408630465,-778331352,3343,0:07:35.340000,2a3c600d
408630507,-778331294,3344,0:07:35.670000,2a3c600d
408630538,-778331212,3343,0:07:35.840000,2a3c600d
408630578,-778331148,3343,0:07:36.240000,2a3c600d
408630612,-778331076,3344,0:07:36.880000,2a3c600d
408630651,-778331006,3344,0:07:37.350000,2a3c600d
408630690,-778330938,3344,0:07:37.580000,2a3c600d
408630730,-778330874,3344,0:07:38.340000,2a3c600d
