lat,long,elev,timediff,current_time,OBUID
408652486,-778347397,3396,0:49:08.080000,"(datetime.datetime(2026, 8, 21, 16, 44, 9, 343000),)",2a3c600d
408653092,-778344783,3349,0:49:08.100000,"(datetime.datetime(2026, 8, 21, 16, 44, 9, 370000),)",2a3c603c
408652486,-778347397,3396,0:49:08.180000,"(datetime.datetime(2026, 8, 21, 16, 44, 9, 444000),)",2a3c600d
408653109,-778344717,3349,0:49:08.200000,"(datetime.datetime(2026, 8, 21, 16, 44, 9, 464000),)",2a3c603c
408652486,-778347397,3396,0:49:08.280000,"(datetime.datetime(2026, 8, 21, 16, 44, 9, 549000),)",2a3c600d
408653128,-778344646,3349,0:49:08.300000,"(datetime.datetime(2026, 8, 21, 16, 44, 9, 563000),)",2a3c603c
408652486,-778347397,3396,0:49:08.380000,"(datetime.datetime(2026, 8, 21, 16, 44, 9, 643000),)",2a3c600d
408653145,-778344571,3349,0:49:08.400000,"(datetime.datetime(2026, 8, 21, 16, 44, 9, 663000),)",2a3c603c
408652486,-778347397,3396,0:49:08.480000,"(datetime.datetime(2026, 8, 21, 16, 44, 9, 743000),)",2a3c600d
408653161,-778344497,3349,0:49:08.500000,"(datetime.datetime(2026, 8, 21, 16, 44, 9, 767000),)",2a3c603c
408652486,-778347397,3396,0:49:08.580000,"(datetime.datetime(2026, 8, 21, 16, 44, 9, 843000),)",2a3c600d
408653181,-778344425,3349,0:49:08.590000,"(datetime.datetime(2026, 8, 21, 16, 44, 9, 862000),)",2a3c603c
408652486,-778347397,3396,0:49:08.680000,"(datetime.datetime(2026, 8, 21, 16, 44, 9, 944000),)",2a3c600d
408653202,-778344347,3349,0:49:08.680000,"(datetime.datetime(2026, 8, 21, 16, 44, 9, 951000),)",2a3c603c
408652486,-778347397,3396,0:49:08.780000,"(datetime.datetime(2026, 8, 21, 16, 44, 10, 44000),)",2a3c600d
408653218,-778344271,3350,0:49:08.790000,"(datetime.datetime(2026, 8, 21, 16, 44, 10, 52000),)",2a3c603c
408652486,-778347397,3396,0:49:08.880000,"(datetime.datetime(2026, 8, 21, 16, 44, 10, 143000),)",2a3c600d
408653250,-778344204,3349,0:49:08.890000,"(datetime.datetime(2026, 8, 21, 16, 44, 10, 154000),)",2a3c603c
408652486,-778347397,3396,0:49:08.980000,"(datetime.datetime(2026, 8, 21, 16, 44, 10, 244000),)",2a3c600d
408653267,-778344117,3349,0:49:08.980000,"(datetime.datetime(2026, 8, 21, 16, 44, 10, 251000),)",2a3c603c
408652486,-778347397,3396,0:49:09.080000,"(datetime.datetime(2026, 8, 21, 16, 44, 10, 344000),)",2a3c600d
408653284,-778344036,3349,0:49:09.090000,"(datetime.datetime(2026, 8, 21, 16, 44, 10, 352000),)",2a3c603c
408652486,-778347397,3396,0:49:09.180000,"(datetime.datetime(2026, 8, 21, 16, 44, 10, 443000),)",2a3c600d
408653305,-778343953,3348,0:49:09.190000,"(datetime.datetime(2026, 8, 21, 16, 44, 10, 455000),)",2a3c603c
408653326,-778343865,3349,0:49:09.280000,"(datetime.datetime(2026, 8, 21, 16, 44, 10, 546000),)",2a3c603c
408652486,-778347397,3396,0:49:09.290000,"(datetime.datetime(2026, 8, 21, 16, 44, 10, 556000),)",2a3c600d
408652486,-778347397,3396,0:49:09.380000,"(datetime.datetime(2026, 8, 21, 16, 44, 10, 649000),)",2a3c600d
408653345,-778343781,3349,0:49:09.400000,"(datetime.datetime(2026, 8, 21, 16, 44, 10, 663000),)",2a3c603c
408652486,-778347397,3396,0:49:09.480000,"(datetime.datetime(2026, 8, 21, 16, 44, 10, 743000),)",2a3c600d
408653365,-778343693,3349,0:49:09.480000,"(datetime.datetime(2026, 8, 21, 16, 44, 10, 751000),)",2a3c603c
