lat,long,elev,timediff,current_time,OBUID
408658476,-778314126,3344,1:15:55.190000,"(datetime.datetime(2026, 8, 21, 17, 10, 56, 455000),)",2a3c603c
408658663,-778315324,3373,1:15:55.230000,"(datetime.datetime(2026, 8, 21, 17, 10, 56, 501000),)",2a3c600d
408658476,-778314126,3344,1:15:55.290000,"(datetime.datetime(2026, 8, 21, 17, 10, 56, 556000),)",2a3c603c
408658663,-778315324,3373,1:15:55.330000,"(datetime.datetime(2026, 8, 21, 17, 10, 56, 596000),)",2a3c600d
408658476,-778314126,3344,1:15:55.390000,"(datetime.datetime(2026, 8, 21, 17, 10, 56, 662000),)",2a3c603c
408658663,-778315324,3373,1:15:55.430000,"(datetime.datetime(2026, 8, 21, 17, 10, 56, 698000),)",2a3c600d
408658476,-778314126,3344,1:15:55.490000,"(datetime.datetime(2026, 8, 21, 17, 10, 56, 756000),)",2a3c603c
408658663,-778315324,3373,1:15:55.530000,"(datetime.datetime(2026, 8, 21, 17, 10, 56, 797000),)",2a3c600d
408658476,-778314126,3344,1:15:55.590000,"(datetime.datetime(2026, 8, 21, 17, 10, 56, 856000),)",2a3c603c
408658663,-778315324,3373,1:15:55.630000,"(datetime.datetime(2026, 8, 21, 17, 10, 56, 896000),)",2a3c600d
408658476,-778314126,3344,1:15:55.690000,"(datetime.datetime(2026, 8, 21, 17, 10, 56, 957000),)",2a3c603c
408658663,-778315324,3373,1:15:55.730000,"(datetime.datetime(2026, 8, 21, 17, 10, 56, 998000),)",2a3c600d
408658476,-778314126,3344,1:15:55.830000,"(datetime.datetime(2026, 8, 21, 17, 10, 57, 96000),)",2a3c603c
408658663,-778315324,3373,1:15:55.830000,"(datetime.datetime(2026, 8, 21, 17, 10, 57, 102000),)",2a3c600d
408658477,-778314126,3343,1:15:55.890000,"(datetime.datetime(2026, 8, 21, 17, 10, 57, 157000),)",2a3c603c
408658662,-778315324,3373,1:15:55.930000,"(datetime.datetime(2026, 8, 21, 17, 10, 57, 202000),)",2a3c600d
408658477,-778314126,3343,1:15:55.990000,"(datetime.datetime(2026, 8, 21, 17, 10, 57, 257000),)",2a3c603c
408658662,-778315324,3373,1:15:56.030000,"(datetime.datetime(2026, 8, 21, 17, 10, 57, 298000),)",2a3c600d
408658477,-778314126,3343,1:15:56.090000,"(datetime.datetime(2026, 8, 21, 17, 10, 57, 354000),)",2a3c603c
408658662,-778315324,3373,1:15:56.130000,"(datetime.datetime(2026, 8, 21, 17, 10, 57, 396000),)",2a3c600d
408658477,-778314126,3343,1:15:56.190000,"(datetime.datetime(2026, 8, 21, 17, 10, 57, 452000),)",2a3c603c
408658662,-778315324,3373,1:15:56.230000,"(datetime.datetime(2026, 8, 21, 17, 10, 57, 498000),)",2a3c600d
408658477,-778314126,3343,1:15:56.280000,"(datetime.datetime(2026, 8, 21, 17, 10, 57, 552000),)",2a3c603c
408658662,-778315324,3373,1:15:56.330000,"(datetime.datetime(2026, 8, 21, 17, 10, 57, 597000),)",2a3c600d
408658477,-778314126,3343,1:15:56.380000,"(datetime.datetime(2026, 8, 21, 17, 10, 57, 652000),)",2a3c603c
408658662,-778315324,3373,1:15:56.430000,"(datetime.datetime(2026, 8, 21, 17, 10, 57, 697000),)",2a3c600d
408658477,-778314126,3343,1:15:56.490000,"(datetime.datetime(2026, 8, 21, 17, 10, 57, 758000),)",2a3c603c
408658662,-778315324,3373,1:15:56.530000,"(datetime.datetime(2026, 8, 21, 17, 10, 57, 797000),)",2a3c600d
408658477,-778314126,3343,1:15:56.590000,"(datetime.datetime(2026, 8, 21, 17, 10, 57, 853000),)",2a3c603c
408658662,-778315324,3373,1:15:56.630000,"(datetime.datetime(2026, 8, 21, 17, 10, 57, 896000),)",2a3c600d
408658477,-778314126,3343,1:15:56.690000,"(datetime.datetime(2026, 8, 21, 17, 10, 57, 953000),)",2a3c603c
408658662,-778315324,3373,1:15:56.730000,"(datetime.datetime(2026, 8, 21, 17, 10, 57, 997000),)",2a3c600d
408658477,-778314126,3343,1:15:56.780000,"(datetime.datetime(2026, 8, 21, 17, 10, 58, 52000),)",2a3c603c
408658662,-778315324,3373,1:15:56.830000,"(datetime.datetime(2026, 8, 21, 17, 10, 58, 97000),)",2a3c600d
408658477,-778314126,3343,1:15:56.880000,"(datetime.datetime(2026, 8, 21, 17, 10, 58, 152000),)",2a3c603c
408658662,-778315323,3373,1:15:56.930000,"(datetime.datetime(2026, 8, 21, 17, 10, 58, 197000),)",2a3c600d
408658477,-778314126,3343,1:15:56.990000,"(datetime.datetime(2026, 8, 21, 17, 10, 58, 253000),)",2a3c603c
408658662,-778315323,3373,1:15:57.030000,"(datetime.datetime(2026, 8, 21, 17, 10, 58, 297000),)",2a3c600d
408658477,-778314126,3343,1:15:57.090000,"(datetime.datetime(2026, 8, 21, 17, 10, 58, 353000),)",2a3c603c
408658662,-778315323,3373,1:15:57.140000,"(datetime.datetime(2026, 8, 21, 17, 10, 58, 407000),)",2a3c600d
408658477,-778314126,3343,1:15:57.180000,"(datetime.datetime(2026, 8, 21, 17, 10, 58, 452000),)",2a3c603c
408658662,-778315323,3373,1:15:57.230000,"(datetime.datetime(2026, 8, 21, 17, 10, 58, 497000),)",2a3c600d
408658477,-778314126,3343,1:15:57.290000,"(datetime.datetime(2026, 8, 21, 17, 10, 58, 553000),)",2a3c603c
408658662,-778315323,3373,1:15:57.330000,"(datetime.datetime(2026, 8, 21, 17, 10, 58, 597000),)",2a3c600d
408658477,-778314126,3343,1:15:57.380000,"(datetime.datetime(2026, 8, 21, 17, 10, 58, 651000),)",2a3c603c
