lat,long,elev,timediff,current_time,OBUID
408657824,-778322200,3426,0:35:21.160000,"(datetime.datetime(2026, 8, 7, 15, 38, 19, 987000),)",2a3c603c
408657037,-778325546,3365,0:35:21.240000,"(datetime.datetime(2026, 8, 7, 15, 38, 20, 59000),)",2a3c600d
408657802,-778322303,3426,0:35:21.270000,"(datetime.datetime(2026, 8, 7, 15, 38, 20, 88000),)",2a3c603c
408657014,-778325650,3365,0:35:21.340000,"(datetime.datetime(2026, 8, 7, 15, 38, 20, 161000),)",2a3c600d
408657780,-778322412,3426,0:35:21.370000,"(datetime.datetime(2026, 8, 7, 15, 38, 20, 189000),)",2a3c603c
408657759,-778322514,3426,0:35:21.430000,"(datetime.datetime(2026, 8, 7, 15, 38, 20, 247000),)",2a3c603c
408656997,-778325750,3364,0:35:21.450000,"(datetime.datetime(2026, 8, 7, 15, 38, 20, 269000),)",2a3c600d
408657738,-778322618,3426,0:35:21.520000,"(datetime.datetime(2026, 8, 7, 15, 38, 20, 339000),)",2a3c603c
408656975,-778325852,3365,0:35:21.550000,"(datetime.datetime(2026, 8, 7, 15, 38, 20, 368000),)",2a3c600d
408657715,-778322721,3426,0:35:21.630000,"(datetime.datetime(2026, 8, 7, 15, 38, 20, 453000),)",2a3c603c
408656954,-778325954,3364,0:35:21.650000,"(datetime.datetime(2026, 8, 7, 15, 38, 20, 477000),)",2a3c600d
408657692,-778322826,3426,0:35:21.720000,"(datetime.datetime(2026, 8, 7, 15, 38, 20, 546000),)",2a3c603c
408656929,-778326056,3364,0:35:21.770000,"(datetime.datetime(2026, 8, 7, 15, 38, 20, 588000),)",2a3c600d
408657671,-778322927,3426,0:35:21.820000,"(datetime.datetime(2026, 8, 7, 15, 38, 20, 639000),)",2a3c603c
408656906,-778326156,3364,0:35:21.840000,"(datetime.datetime(2026, 8, 7, 15, 38, 20, 665000),)",2a3c600d
408657650,-778323029,3426,0:35:21.920000,"(datetime.datetime(2026, 8, 7, 15, 38, 20, 739000),)",2a3c603c
408656882,-778326258,3364,0:35:21.940000,"(datetime.datetime(2026, 8, 7, 15, 38, 20, 764000),)",2a3c600d
408657628,-778323131,3426,0:35:22.020000,"(datetime.datetime(2026, 8, 7, 15, 38, 20, 839000),)",2a3c603c
408656861,-778326362,3365,0:35:22.050000,"(datetime.datetime(2026, 8, 7, 15, 38, 20, 869000),)",2a3c600d
408657606,-778323233,3426,0:35:22.120000,"(datetime.datetime(2026, 8, 7, 15, 38, 20, 939000),)",2a3c603c
408656837,-778326463,3364,0:35:22.140000,"(datetime.datetime(2026, 8, 7, 15, 38, 20, 959000),)",2a3c600d
408657584,-778323336,3426,0:35:22.220000,"(datetime.datetime(2026, 8, 7, 15, 38, 21, 39000),)",2a3c603c
408656815,-778326565,3364,0:35:22.240000,"(datetime.datetime(2026, 8, 7, 15, 38, 21, 59000),)",2a3c600d
408657563,-778323441,3426,0:35:22.320000,"(datetime.datetime(2026, 8, 7, 15, 38, 21, 139000),)",2a3c603c
408656793,-778326667,3364,0:35:22.340000,"(datetime.datetime(2026, 8, 7, 15, 38, 21, 166000),)",2a3c600d
408657540,-778323541,3426,0:35:22.420000,"(datetime.datetime(2026, 8, 7, 15, 38, 21, 239000),)",2a3c603c
408656775,-778326766,3364,0:35:22.440000,"(datetime.datetime(2026, 8, 7, 15, 38, 21, 267000),)",2a3c600d
408657519,-778323642,3426,0:35:22.520000,"(datetime.datetime(2026, 8, 7, 15, 38, 21, 339000),)",2a3c603c
408656754,-778326867,3364,0:35:22.540000,"(datetime.datetime(2026, 8, 7, 15, 38, 21, 359000),)",2a3c600d
408657497,-778323743,3426,0:35:22.620000,"(datetime.datetime(2026, 8, 7, 15, 38, 21, 442000),)",2a3c603c
408656731,-778326971,3364,0:35:22.650000,"(datetime.datetime(2026, 8, 7, 15, 38, 21, 471000),)",2a3c600d
408657475,-778323843,3426,0:35:22.720000,"(datetime.datetime(2026, 8, 7, 15, 38, 21, 539000),)",2a3c603c
408656709,-778327071,3364,0:35:22.740000,"(datetime.datetime(2026, 8, 7, 15, 38, 21, 562000),)",2a3c600d
408657455,-778323944,3426,0:35:22.820000,"(datetime.datetime(2026, 8, 7, 15, 38, 21, 639000),)",2a3c603c
408656686,-778327173,3364,0:35:22.840000,"(datetime.datetime(2026, 8, 7, 15, 38, 21, 659000),)",2a3c600d
408656664,-778327276,3364,0:35:22.880000,"(datetime.datetime(2026, 8, 7, 15, 38, 21, 697000),)",2a3c600d
408657433,-778324042,3426,0:35:22.920000,"(datetime.datetime(2026, 8, 7, 15, 38, 21, 739000),)",2a3c603c
408656642,-778327378,3364,0:35:22.950000,"(datetime.datetime(2026, 8, 7, 15, 38, 21, 774000),)",2a3c600d
