lat,long,elev,timediff,current_time,OBUID
408658111,-778320807,3353,1:15:07.420000,"(datetime.datetime(2026, 8, 7, 16, 18, 6, 239000),)",2a3c600d
408658646,-778317319,3398,1:15:07.510000,"(datetime.datetime(2026, 8, 7, 16, 18, 6, 332000),)",2a3c603c
408658081,-778320958,3352,1:15:07.580000,"(datetime.datetime(2026, 8, 7, 16, 18, 6, 404000),)",2a3c600d
408658632,-778317492,3398,1:15:07.660000,"(datetime.datetime(2026, 8, 7, 16, 18, 6, 483000),)",2a3c603c
408658050,-778321111,3353,1:15:07.740000,"(datetime.datetime(2026, 8, 7, 16, 18, 6, 560000),)",2a3c600d
408658616,-778317667,3398,1:15:07.830000,"(datetime.datetime(2026, 8, 7, 16, 18, 6, 655000),)",2a3c603c
408658020,-778321260,3353,1:15:07.900000,"(datetime.datetime(2026, 8, 7, 16, 18, 6, 725000),)",2a3c600d
408658599,-778317836,3399,1:15:07.990000,"(datetime.datetime(2026, 8, 7, 16, 18, 6, 809000),)",2a3c603c
408657987,-778321412,3353,1:15:08.070000,"(datetime.datetime(2026, 8, 7, 16, 18, 6, 893000),)",2a3c600d
408658582,-778318010,3399,1:15:08.150000,"(datetime.datetime(2026, 8, 7, 16, 18, 6, 967000),)",2a3c603c
408657958,-778321562,3354,1:15:08.220000,"(datetime.datetime(2026, 8, 7, 16, 18, 7, 42000),)",2a3c600d
408658561,-778318179,3399,1:15:08.310000,"(datetime.datetime(2026, 8, 7, 16, 18, 7, 135000),)",2a3c603c
408657924,-778321714,3354,1:15:08.400000,"(datetime.datetime(2026, 8, 7, 16, 18, 7, 222000),)",2a3c600d
408658548,-778318352,3399,1:15:08.470000,"(datetime.datetime(2026, 8, 7, 16, 18, 7, 290000),)",2a3c603c
408657892,-778321865,3354,1:15:08.550000,"(datetime.datetime(2026, 8, 7, 16, 18, 7, 368000),)",2a3c600d
408658523,-778318519,3399,1:15:08.630000,"(datetime.datetime(2026, 8, 7, 16, 18, 7, 449000),)",2a3c603c
408657858,-778322013,3354,1:15:08.710000,"(datetime.datetime(2026, 8, 7, 16, 18, 7, 528000),)",2a3c600d
408658500,-778318690,3400,1:15:08.790000,"(datetime.datetime(2026, 8, 7, 16, 18, 7, 609000),)",2a3c603c
408657826,-778322162,3354,1:15:08.880000,"(datetime.datetime(2026, 8, 7, 16, 18, 7, 704000),)",2a3c600d
408658476,-778318856,3400,1:15:08.960000,"(datetime.datetime(2026, 8, 7, 16, 18, 7, 783000),)",2a3c603c
408658451,-778319024,3400,1:15:09.040000,"(datetime.datetime(2026, 8, 7, 16, 18, 7, 864000),)",2a3c603c
408657793,-778322312,3354,1:15:09.120000,"(datetime.datetime(2026, 8, 7, 16, 18, 7, 944000),)",2a3c600d
408658424,-778319187,3400,1:15:09.220000,"(datetime.datetime(2026, 8, 7, 16, 18, 8, 38000),)",2a3c603c
