lat,long,elev,,,,,,,,,
40.86432356,-77.83712601,333.8566565,,,,,,,,,
40.86431609,-77.83713246,333.843033,,,,,,,,,
40.86430858,-77.83713885,333.8297489,,,,,,,,,
40.86430104,-77.83714518,333.8169953,,,,,,,,,
40.86429346,-77.83715145,333.8049208,,,,,,,,,
40.86428586,-77.83715766,333.7935856,,,,,,,,,
40.86427822,-77.83716379,333.7830348,,,,,,,,,
40.86427055,-77.83716984,333.7733096,,,,,,,,,
40.86426285,-77.83717581,333.7644508,,,,,,,,,
40.86425511,-77.83718168,333.7564994,,,,,,,,,
40.86424733,-77.83718745,333.7494963,,,,,,,,,
40.86423951,-77.83719311,333.7434851,,,,,,,,,
40.86423164,-77.83719865,333.7385103,,,,,,,,,
40.86422374,-77.83720408,333.7344094,,,,,,,,,
40.86421579,-77.83720941,333.7307387,,,,,,,,,
40.8642078,-77.83721466,333.7270317,,,,,,,,,
40.86419978,-77.83721984,333.7228206,,,,,,,,,
40.86419172,-77.83722497,333.7176354,,,,,,,,,
40.86418364,-77.83723005,333.7110034,,,,,,,,,
40.86417555,-77.8372351,333.702563,,,,,,,,,
40.86416743,-77.83724012,333.692501,,,,,,,,,
40.86415929,-77.83724511,333.6812098,,,,,,,,,
40.86415113,-77.83725007,333.6691052,,,,,,,,,
40.86414297,-77.83725498,333.6566114,,,,,,,,,
40.8641348,-77.83725984,333.6441427,,,,,,,,,
40.86412662,-77.83726466,333.6321107,,,,,,,,,
40.86411842,-77.83726943,333.620925,,,,,,,,,
40.86411022,-77.83727415,333.6108362,,,,,,,,,
40.864102,-77.8372788,333.6015424,,,,,,,,,
40.86409376,-77.83728337,333.5925536,,,,,,,,,
40.86408549,-77.83728784,333.5833641,,,,,,,,,
40.86407719,-77.8372922,333.5734671,,,,,,,,,
40.86406885,-77.83729643,333.5623976,,,,,,,,,
40.86406048,-77.83730054,333.5499494,,,,,,,,,
40.86405208,-77.83730454,333.5360653,,,,,,,,,
40.86404367,-77.83730847,333.5207103,,,,,,,,,
40.86403524,-77.83731235,333.5038483,,,,,,,,,
40.8640268,-77.83731619,333.4854421,,,,,,,,,
40.86401836,-77.83732001,333.4656541,,,,,,,,,
40.86400991,-77.83732379,333.445592,,,,,,,,,
40.86400143,-77.83732749,333.4268954,,,,,,,,,
40.86399293,-77.83733108,333.4112914,,,,,,,,,
40.86398439,-77.83733453,333.3997655,,,,,,,,,
40.86397581,-77.83733783,333.3915198,,,,,,,,,
40.86396721,-77.83734102,333.3849629,,,,,,,,,
40.86395858,-77.83734411,333.3784254,,,,,,,,,
40.86394995,-77.83734713,333.3702439,,,,,,,,,
40.86394129,-77.8373501,333.3593541,,,,,,,,,
40.86393263,-77.837353,333.3460369,,,,,,,,,
40.86392395,-77.83735583,333.3312314,,,,,,,,,
40.86391525,-77.83735857,333.3159367,,,,,,,,,
40.86390654,-77.83736121,333.3011485,,,,,,,,,
40.8638978,-77.83736373,333.2875372,,,,,,,,,
40.86388904,-77.83736615,333.2750667,,,,,,,,,
40.86388027,-77.83736847,333.263327,,,,,,,,,
40.86387149,-77.8373707,333.2518781,,,,,,,,,
40.86386269,-77.83737285,333.2402799,,,,,,,,,
40.86385389,-77.83737494,333.2281059,,,,,,,,,
40.86384507,-77.83737696,333.21512,,,,,,,,,
40.86383626,-77.83737892,333.2013713,,,,,,,,,
40.86382743,-77.83738082,333.1870292,,,,,,,,,
40.8638186,-77.83738266,333.1722665,,,,,,,,,
40.86380977,-77.83738442,333.1572555,,,,,,,,,
40.86380093,-77.83738611,333.1421685,,,,,,,,,
40.86379208,-77.83738773,333.1271779,,,,,,,,,
40.86378322,-77.83738927,333.1124485,,,,,,,,,
40.86377434,-77.83739074,333.098102,,,,,,,,,
40.86376545,-77.83739213,333.0841765,,,,,,,,,
40.86375654,-77.83739346,333.0706475,,,,,,,,,
40.86374762,-77.83739473,333.0574851,,,,,,,,,
40.86373867,-77.83739595,333.0446595,,,,,,,,,
40.86372972,-77.83739713,333.0321405,,,,,,,,,
40.86372075,-77.83739826,333.0198978,,,,,,,,,
40.86371177,-77.83739937,333.0079017,,,,,,,,,
40.86370279,-77.83740045,332.9961364,,,,,,,,,
40.86369381,-77.83740152,332.98458,,,,,,,,,
40.86368485,-77.83740257,332.9732004,,,,,,,,,
40.8636759,-77.83740362,332.9619695,,,,,,,,,
40.86366695,-77.83740466,332.9508704,,,,,,,,,
40.86365802,-77.83740567,332.9398961,,,,,,,,,
40.86364909,-77.83740665,332.9290401,,,,,,,,,
40.86364017,-77.83740758,332.9182962,,,,,,,,,
40.86363125,-77.83740845,332.9076555,,,,,,,,,
40.86362233,-77.83740924,332.8971019,,,,,,,,,
40.86361339,-77.83740995,332.8866284,,,,,,,,,
40.86360445,-77.83741056,332.8762307,,,,,,,,,
40.86359551,-77.83741106,332.8659018,,,,,,,,,
40.86358655,-77.83741145,332.8556199,,,,,,,,,
40.86357759,-77.83741173,332.8453428,,,,,,,,,
40.86356862,-77.83741191,332.8350238,,,,,,,,,
40.86355965,-77.837412,332.8246164,,,,,,,,,
40.86355068,-77.83741201,332.8140764,,,,,,,,,
40.86354172,-77.83741195,332.8033607,,,,,,,,,
40.86353275,-77.83741183,332.7924226,,,,,,,,,
40.86352379,-77.83741166,332.781216,,,,,,,,,
40.86351484,-77.83741144,332.7697141,,,,,,,,,
40.86350589,-77.83741118,332.7579427,,,,,,,,,
40.86349694,-77.83741088,332.7459594,,,,,,,,,
40.863488,-77.83741053,332.7338224,,,,,,,,,
40.86347906,-77.83741014,332.7215889,,,,,,,,,
40.86347012,-77.83740969,332.7093119,,,,,,,,,
40.86346118,-77.8374092,332.6970469,,,,,,,,,
40.86345223,-77.83740867,332.6848523,,,,,,,,,
40.86344329,-77.83740807,332.6727832,,,,,,,,,
40.86343434,-77.83740743,332.6608803,,,,,,,,,
40.86342539,-77.83740672,332.6491692,,,,,,,,,
40.86341644,-77.83740594,332.6376749,,,,,,,,,
40.86340749,-77.83740508,332.6264227,,,,,,,,,
40.86339854,-77.83740413,332.6154399,,,,,,,,,
40.86338961,-77.83740309,332.6047557,,,,,,,,,
40.86338068,-77.83740195,332.5943955,,,,,,,,,
40.86337176,-77.8374007,332.5843794,,,,,,,,,
40.86336288,-77.83739935,332.5747265,,,,,,,,,
40.86335401,-77.8373979,332.5653634,,,,,,,,,
40.86334515,-77.83739635,332.5562478,,,,,,,,,
40.86333631,-77.83739471,332.5473369,,,,,,,,,
40.86332747,-77.837393,332.538588,,,,,,,,,
40.86331864,-77.83739121,332.5299581,,,,,,,,,
40.86330983,-77.83738935,332.5214041,,,,,,,,,
40.86330102,-77.83738743,332.512883,,,,,,,,,
40.86329222,-77.83738545,332.5043514,,,,,,,,,
40.86328343,-77.83738343,332.4957658,,,,,,,,,
40.86327464,-77.83738136,332.4870823,,,,,,,,,
40.86326586,-77.83737925,332.4782571,,,,,,,,,
40.86325707,-77.83737711,332.4692455,,,,,,,,,
40.86496506,-77.8360659,335.28,,,,,,,,,
40.86496209,-77.83607716,335.2810385,,,,,,,,,
40.86495909,-77.8360884,335.2780508,,,,,,,,,
40.86495604,-77.83609963,335.2714528,,,,,,,,,
40.86495296,-77.83611083,335.2616606,,,,,,,,,
40.86494984,-77.83612202,335.2490903,,,,,,,,,
40.86494669,-77.83613319,335.2341584,,,,,,,,,
40.8649435,-77.83614434,335.2172814,,,,,,,,,
40.86494028,-77.83615547,335.1988757,,,,,,,,,
40.86493702,-77.83616659,335.1793578,,,,,,,,,
40.86493373,-77.83617768,335.1591441,,,,,,,,,
40.8649304,-77.83618876,335.138651,,,,,,,,,
40.86492705,-77.83619982,335.1182948,,,,,,,,,
40.86492366,-77.83621087,335.0984917,,,,,,,,,
40.86492024,-77.8362219,335.0796576,,,,,,,,,
40.86491677,-77.83623297,335.062124,,,,,,,,,
40.86491327,-77.83624403,335.0464139,,,,,,,,,
40.86490973,-77.83625506,335.0329453,,,,,,,,,
40.86490617,-77.83626609,335.0220398,,,,,,,,,
40.86490257,-77.83627711,335.0135059,,,,,,,,,
40.86489893,-77.83628811,335.0068463,,,,,,,,,
40.86489525,-77.83629909,335.0015574,,,,,,,,,
40.86489152,-77.83631004,334.9971338,,,,,,,,,
40.86488774,-77.83632098,334.993069,,,,,,,,,
40.8648839,-77.83633188,334.9888545,,,,,,,,,
40.86487999,-77.83634276,334.9839804,,,,,,,,,
40.86487603,-77.83635359,334.977968,,,,,,,,,
40.86487199,-77.8363644,334.9705776,,,,,,,,,
40.86486789,-77.83637516,334.961988,,,,,,,,,
40.86486373,-77.83638589,334.9524519,,,,,,,,,
40.8648595,-77.83639658,334.9422225,,,,,,,,,
40.86485523,-77.83640724,334.9315533,,,,,,,,,
40.8648509,-77.83641787,334.9206981,,,,,,,,,
40.86484653,-77.83642847,334.9099108,,,,,,,,,
40.86484211,-77.83643904,334.8994378,,,,,,,,,
40.86483765,-77.83644958,334.8894356,,,,,,,,,
40.86483314,-77.83646009,334.8798589,,,,,,,,,
40.8648286,-77.83647055,334.8705744,,,,,,,,,
40.86482401,-77.83648097,334.8614488,,,,,,,,,
40.86481938,-77.83649136,334.8523492,,,,,,,,,
40.8648147,-77.83650169,334.8431432,,,,,,,,,
40.86480997,-77.83651199,334.8336992,,,,,,,,,
40.86480519,-77.83652223,334.8238856,,,,,,,,,
40.86480036,-77.83653243,334.8135704,,,,,,,,,
40.86479547,-77.83654258,334.8026169,,,,,,,,,
40.86479053,-77.83655268,334.7908915,,,,,,,,,
40.86478552,-77.83656273,334.7782702,,,,,,,,,
40.86478046,-77.83657274,334.764752,,,,,,,,,
40.86477533,-77.83658269,334.7505365,,,,,,,,,
40.86477015,-77.8365926,334.735907,,,,,,,,,
40.86476491,-77.83660246,334.721149,,,,,,,,,
40.86475963,-77.83661227,334.706548,,,,,,,,,
40.86475429,-77.83662203,334.6923947,,,,,,,,,
40.86474891,-77.83663174,334.6789806,,,,,,,,,
40.86474349,-77.8366414,334.6665883,,,,,,,,,
40.86473803,-77.83665101,334.6554983,,,,,,,,,
40.86473253,-77.83666057,334.6459905,,,,,,,,,
40.86472699,-77.83667008,334.6383289,,,,,,,,,
40.86472143,-77.83667955,334.6325659,,,,,,,,,
40.86471582,-77.83668898,334.6284918,,,,,,,,,
40.86471019,-77.83669836,334.6258153,,,,,,,,,
40.86470451,-77.83670771,334.6242433,,,,,,,,,
40.86469878,-77.83671703,334.6234879,,,,,,,,,
40.864693,-77.83672633,334.6232611,,,,,,,,,
40.86468718,-77.83673559,334.623272,,,,,,,,,
40.86468132,-77.83674483,334.6232272,,,,,,,,,
40.86467541,-77.83675403,334.6228312,,,,,,,,,
40.86466945,-77.8367632,334.6217865,,,,,,,,,
40.86466345,-77.83677234,334.6197944,,,,,,,,,
40.86465741,-77.83678144,334.6166548,,,,,,,,,
40.86465133,-77.83679048,334.6123995,,,,,,,,,
40.86464524,-77.83679946,334.6071338,,,,,,,,,
40.86463911,-77.83680838,334.6009666,,,,,,,,,
40.86463296,-77.83681725,334.5940055,,,,,,,,,
40.86462679,-77.83682605,334.5863576,,,,,,,,,
40.86462059,-77.8368348,334.5781291,,,,,,,,,
40.86461437,-77.83684348,334.5694252,,,,,,,,,
40.86460813,-77.83685212,334.5603494,,,,,,,,,
40.86460186,-77.8368607,334.5509884,,,,,,,,,
40.86459555,-77.83686926,334.5414274,,,,,,,,,
40.86458919,-77.8368778,334.5317665,,,,,,,,,
40.8645828,-77.8368863,334.5221069,,,,,,,,,
40.86457637,-77.83689477,334.5125507,,,,,,,,,
40.8645699,-77.83690322,334.5032008,,,,,,,,,
40.86456339,-77.83691164,334.4941533,,,,,,,,,
40.86455684,-77.83692002,334.4854262,,,,,,,,,
40.86455025,-77.83692838,334.4769875,,,,,,,,,
40.86454364,-77.83693669,334.4688108,,,,,,,,,
40.864537,-77.83694496,334.4608608,,,,,,,,,
40.86453034,-77.83695318,334.453096,,,,,,,,,
40.86452364,-77.83696136,334.4454777,,,,,,,,,
40.86451692,-77.83696948,334.4379675,,,,,,,,,
40.86451018,-77.83697756,334.4305273,,,,,,,,,
40.86450341,-77.8369856,334.4231189,,,,,,,,,
40.86449661,-77.83699358,334.4157046,,,,,,,,,
40.86448978,-77.83700152,334.4082455,,,,,,,,,
40.86448293,-77.8370094,334.4007018,,,,,,,,,
40.86447604,-77.83701725,334.3930352,,,,,,,,,
40.86446913,-77.83702504,334.385207,,,,,,,,,
40.86446219,-77.83703279,334.3771728,,,,,,,,,
40.86445521,-77.83704049,334.3688835,,,,,,,,,
40.86444821,-77.83704813,334.3602897,,,,,,,,,
40.86444117,-77.83705573,334.3513421,,,,,,,,,
40.8644341,-77.83706326,334.3419909,,,,,,,,,
40.86442699,-77.83707075,334.3321811,,,,,,,,,
40.86441983,-77.83707818,334.3218592,,,,,,,,,
40.86441264,-77.83708555,334.3109752,,,,,,,,,
40.8644054,-77.83709287,334.2994783,,,,,,,,,
40.86439812,-77.83710013,334.2873181,,,,,,,,,
40.86439079,-77.83710732,334.2744443,,,,,,,,,
40.86438342,-77.83711445,334.2608383,,,,,,,,,
40.864376,-77.83712151,334.2466051,,,,,,,,,
40.86436854,-77.8371285,334.2319629,,,,,,,,,
40.86436105,-77.83713541,334.2171455,,,,,,,,,
40.86435351,-77.83714225,334.2023774,,,,,,,,,
40.86434595,-77.83714902,334.1878807,,,,,,,,,
40.86433834,-77.83715571,334.1738772,,,,,,,,,
40.8643307,-77.83716232,334.1605883,,,,,,,,,
40.86432303,-77.83716886,334.1482352,,,,,,,,,
40.86431533,-77.83717532,334.1370225,,,,,,,,,
40.86430759,-77.8371817,334.1270323,,,,,,,,,
40.86429981,-77.83718801,334.118169,,,,,,,,,
40.86429199,-77.83719424,334.1102904,,,,,,,,,
40.86428414,-77.83720039,334.1032573,,,,,,,,,
40.86427624,-77.83720646,334.0969306,,,,,,,,,
40.86426831,-77.83721246,334.0911706,,,,,,,,,
40.86426034,-77.83721837,334.0858373,,,,,,,,,
40.86425233,-77.83722419,334.0807904,,,,,,,,,
40.86424428,-77.83722994,334.0758906,,,,,,,,,
40.86423619,-77.8372356,334.0710026,,,,,,,,,
40.86422808,-77.83724118,334.0659965,,,,,,,,,
40.86421995,-77.83724668,334.0607401,,,,,,,,,
40.8642118,-77.83725212,334.0551008,,,,,,,,,
40.86420363,-77.83725748,334.0489464,,,,,,,,,
40.86419545,-77.8372628,334.0421455,,,,,,,,,
40.86418726,-77.83726805,334.0345679,,,,,,,,,
40.86417905,-77.83727325,334.0260867,,,,,,,,,
40.86417083,-77.83727839,334.0165774,,,,,,,,,
40.86416259,-77.83728345,334.0059107,,,,,,,,,
40.86415432,-77.83728844,333.9939503,,,,,,,,,
40.86414601,-77.83729335,333.980566,,,,,,,,,
40.86413766,-77.83729817,333.9656287,,,,,,,,,
40.86412928,-77.83730288,333.949013,,,,,,,,,
40.86412086,-77.83730749,333.9308706,,,,,,,,,
40.8641124,-77.837312,333.9119163,,,,,,,,,
40.86410392,-77.83731643,333.8930786,,,,,,,,,
40.8640954,-77.83732079,333.8753026,,,,,,,,,
40.86408687,-77.83732508,333.8595391,,,,,,,,,
40.86407832,-77.83732934,333.8467363,,,,,,,,,
40.86406976,-77.83733356,333.8377706,,,,,,,,,
40.86406119,-77.83733775,333.8319572,,,,,,,,,
40.86405261,-77.83734189,333.8267076,,,,,,,,,
40.86404401,-77.83734596,333.8190319,,,,,,,,,
40.86403538,-77.83734995,333.8059239,,,,,,,,,
40.86402672,-77.83735384,333.7848946,,,,,,,,,
40.86401804,-77.83735761,333.7579749,,,,,,,,,
40.86400933,-77.83736128,333.7300664,,,,,,,,,
40.8640006,-77.83736485,333.7063484,,,,,,,,,
40.86399185,-77.83736831,333.6914984,,,,,,,,,
40.86398307,-77.83737168,333.6850474,,,,,,,,,
40.86397428,-77.83737495,333.6831889,,,,,,,,,
40.86396546,-77.83737812,333.6819018,,,,,,,,,
40.86395663,-77.83738118,333.6772532,,,,,,,,,
40.86394778,-77.83738416,333.6677646,,,,,,,,,
40.86393892,-77.83738705,333.6546786,,,,,,,,,
40.86393005,-77.83738988,333.6393963,,,,,,,,,
40.86392116,-77.83739264,333.6233163,,,,,,,,,
40.86391227,-77.83739535,333.6078034,,,,,,,,,
40.86390337,-77.83739801,333.593775,,,,,,,,,
40.86389447,-77.83740062,333.5810531,,,,,,,,,
40.86388555,-77.83740317,333.5692406,,,,,,,,,
40.86387662,-77.83740563,333.5579411,,,,,,,,,
40.86386767,-77.83740801,333.5467578,,,,,,,,,
40.86385871,-77.83741029,333.5352935,,,,,,,,,
40.86384973,-77.83741246,333.5231968,,,,,,,,,
40.86384074,-77.83741452,333.5103647,,,,,,,,,
40.86383173,-77.83741647,333.4969566,,,,,,,,,
40.86382271,-77.83741833,333.4831507,,,,,,,,,
40.86381368,-77.83742011,333.4691248,,,,,,,,,
40.86380464,-77.83742182,333.4550564,,,,,,,,,
40.86379559,-77.83742348,333.4411227,,,,,,,,,
40.86378654,-77.83742507,333.4274975,,,,,,,,,
40.86377749,-77.83742663,333.4142889,,,,,,,,,
40.86376846,-77.83742814,333.4014611,,,,,,,,,
40.86375942,-77.8374296,333.38894,,,,,,,,,
40.86375039,-77.83743101,333.3766524,,,,,,,,,
40.86374137,-77.83743237,333.3645257,,,,,,,,,
40.86373236,-77.83743368,333.3524878,,,,,,,,,
40.86372335,-77.83743494,333.3404674,,,,,,,,,
40.86371434,-77.83743614,333.3283921,,,,,,,,,
40.86370533,-77.83743728,333.3161745,,,,,,,,,
40.86369631,-77.83743837,333.3037315,,,,,,,,,
40.86368727,-77.8374394,333.2909905,,,,,,,,,
40.86367822,-77.83744037,333.2778875,,,,,,,,,
40.86366915,-77.83744128,333.2644419,,,,,,,,,
40.86366007,-77.83744213,333.2508215,,,,,,,,,
40.86365098,-77.83744292,333.2372487,,,,,,,,,
40.86364188,-77.83744366,333.2239474,,,,,,,,,
40.86363276,-77.83744436,333.2111457,,,,,,,,,
40.86362365,-77.83744501,333.1990803,,,,,,,,,
40.86361454,-77.83744563,333.1879763,,,,,,,,,
40.86360543,-77.8374462,333.178039,,,,,,,,,
40.86359632,-77.83744674,333.1693026,,,,,,,,,
40.86358721,-77.83744724,333.1615549,,,,,,,,,
40.8635781,-77.83744768,333.1544987,,,,,,,,,
40.86356899,-77.83744806,333.1478374,,,,,,,,,
40.86355989,-77.83744836,333.1412744,,,,,,,,,
40.86355078,-77.83744859,333.1345119,,,,,,,,,
40.86354167,-77.83744872,333.1272509,,,,,,,,,
40.86353255,-77.83744875,333.1191943,,,,,,,,,
40.86352344,-77.83744867,333.1100444,,,,,,,,,
40.86351432,-77.83744848,333.0995028,,,,,,,,,
40.8635052,-77.83744815,333.0872875,,,,,,,,,
40.86349608,-77.8374477,333.0733902,,,,,,,,,
40.86348697,-77.83744713,333.058193,,,,,,,,,
40.86347785,-77.83744646,333.0422207,,,,,,,,,
40.86346875,-77.83744571,333.0260074,,,,,,,,,
40.86345965,-77.83744491,333.0100816,,,,,,,,,
40.86345055,-77.83744406,332.9949667,,,,,,,,,
40.86344146,-77.83744319,332.9811121,,,,,,,,,
40.86343238,-77.83744229,332.9686059,,,,,,,,,
40.8634233,-77.83744136,332.9572997,,,,,,,,,
40.86341423,-77.83744041,332.9470068,,,,,,,,,
40.86340516,-77.83743941,332.9375413,,,,,,,,,
40.86339609,-77.83743837,332.928716,,,,,,,,,
40.86338703,-77.83743729,332.9203427,,,,,,,,,
40.86337797,-77.83743614,332.9122364,,,,,,,,,
40.86336891,-77.83743494,332.9042288,,,,,,,,,
40.86335982,-77.83743367,332.8962113,,,,,,,,,
40.86335074,-77.83743233,332.8881766,,,,,,,,,
40.86334167,-77.83743093,332.8800959,,,,,,,,,
40.8633326,-77.83742945,332.8719408,,,,,,,,,
40.86332354,-77.83742791,332.8636826,,,,,,,,,
40.86331448,-77.83742629,332.8552928,,,,,,,,,
40.86330544,-77.8374246,332.8467427,,,,,,,,,
40.8632964,-77.83742283,332.8380037,,,,,,,,,
40.86328737,-77.83742098,332.8290471,,,,,,,,,
40.86327834,-77.83741905,332.8198444,,,,,,,,,
40.86326933,-77.83741703,332.8103668,,,,,,,,,
40.86326033,-77.83741494,332.8005855,,,,,,,,,
40.86325134,-77.83741275,332.7904719,,,,,,,,,
40.86387214,-77.83652148,331.92,,,,,,,,,
40.86386633,-77.83651233,331.9592686,,,,,,,,,
40.86386042,-77.83650324,332.0001597,,,,,,,,,
40.86385443,-77.83649424,332.0423921,,,,,,,,,
40.86384836,-77.83648534,332.0857441,,,,,,,,,
40.86384219,-77.83647656,332.1299945,,,,,,,,,
40.86383593,-77.83646789,332.1749229,,,,,,,,,
40.86382957,-77.83645935,332.2203095,,,,,,,,,
40.8638231,-77.83645095,332.2659354,,,,,,,,,
40.86381653,-77.83644269,332.3113384,,,,,,,,,
40.86322511,-77.83509721,334.0428739,,,,,,,,,
40.86321664,-77.83509272,333.9986423,,,,,,,,,
40.86320819,-77.83508819,333.949908,,,,,,,,,
40.86319975,-77.83508362,333.8966399,,,,,,,,,
40.86319132,-77.83507901,333.8388058,,,,,,,,,
40.8631829,-77.83507435,333.7763731,,,,,,,,,
40.8631745,-77.83506963,333.7093086,,,,,,,,,
40.86316611,-77.83506485,333.6375787,,,,,,,,,
40.86315775,-77.83506,333.5611499,,,,,,,,,
40.86358995,-77.83536427,334.99,,,,,,,,,
40.86358203,-77.83535878,334.9398008,,,,,,,,,
40.8635741,-77.83535334,334.8949867,,,,,,,,,
40.86356615,-77.83534794,334.8546147,,,,,,,,,
40.86355818,-77.83534256,334.8177677,,,,,,,,,
40.86355021,-77.8353372,334.7835284,,,,,,,,,
40.86354223,-77.83533186,334.7509798,,,,,,,,,
40.86353425,-77.83532651,334.7192042,,,,,,,,,
40.86352628,-77.83532116,334.6872834,,,,,,,,,
40.8635183,-77.8353158,334.6542982,,,,,,,,,
40.86351033,-77.83531041,334.6193279,,,,,,,,,
40.86350238,-77.83530499,334.5816634,,,,,,,,,
40.86349443,-77.83529954,334.5421528,,,,,,,,,
40.86348648,-77.83529407,334.5024186,,,,,,,,,
40.86347854,-77.8352886,334.4641347,,,,,,,,,
40.86347048,-77.83528307,334.4285167,,,,,,,,,
40.86346242,-77.83527755,334.3969642,,,,,,,,,
40.86345435,-77.83527206,334.3692907,,,,,,,,,
40.86344629,-77.83526663,334.3451339,,,,,,,,,
40.86343824,-77.83526125,334.3240835,,,,,,,,,
40.86343019,-77.83525594,334.3057341,,,,,,,,,
40.86342213,-77.8352507,334.2896872,,,,,,,,,
40.86341406,-77.83524554,334.2755417,,,,,,,,,
40.86340597,-77.83524045,334.2628698,,,,,,,,,
40.86339784,-77.83523543,334.2512619,,,,,,,,,
40.86338967,-77.83523046,334.2403134,,,,,,,,,
40.86338148,-77.83522555,334.2296167,,,,,,,,,
40.86337326,-77.83522069,334.2187616,,,,,,,,,
40.86336502,-77.83521589,334.207344,,,,,,,,,
40.86335675,-77.83521113,334.1952337,,,,,,,,,
40.86334847,-77.83520643,334.1827947,,,,,,,,,
40.86334017,-77.83520178,334.1704723,,,,,,,,,
40.86333185,-77.8351972,334.1587157,,,,,,,,,
40.86332351,-77.83519269,334.147972,,,,,,,,,
40.86331513,-77.83518825,334.1386812,,,,,,,,,
40.86330672,-77.83518387,334.1309338,,,,,,,,,
40.86329828,-77.83517953,334.1240277,,,,,,,,,
40.86328983,-77.83517521,334.1171053,,,,,,,,,
40.86328136,-77.83517088,334.109296,,,,,,,,,
40.8632729,-77.83516654,334.0997386,,,,,,,,,
40.86326447,-77.83516216,334.0876259,,,,,,,,,
40.86325606,-77.83515779,334.0722984,,,,,,,,,
40.86324765,-77.83515346,334.0531299,,,,,,,,,
40.86323923,-77.83514921,334.0294672,,,,,,,,,
40.86323077,-77.83514508,334.0006822,,,,,,,,,
40.86322227,-77.83514108,333.9665657,,,,,,,,,
40.86321374,-77.83513721,333.9275964,,,,,,,,,
40.86320518,-77.83513345,333.8843275,,,,,,,,,
40.86319661,-77.83512976,333.837314,,,,,,,,,
40.86318802,-77.83512614,333.7871115,,,,,,,,,
40.86317942,-77.83512256,333.7342756,,,,,,,,,
40.86317082,-77.83511901,333.6793619,,,,,,,,,
40.86316223,-77.83511546,333.622925,,,,,,,,,
40.86315364,-77.83511189,333.5655189,,,,,,,,,
40.86314508,-77.83510829,333.5076964,,,,,,,,,
40.86353418,-77.83632639,332.58,,,,,,,,,
40.86354335,-77.83632458,332.6043534,,,,,,,,,
40.86355234,-77.83632231,332.621121,,,,,,,,,
40.86356127,-77.83631983,332.6333535,,,,,,,,,
40.86357022,-77.8363174,332.6438907,,,,,,,,,
40.86357923,-77.83631525,332.6554764,,,,,,,,,
40.86396058,-77.83668266,331.34,,,,,,,,,
40.86396559,-77.83669369,331.3339076,,,,,,,,,
40.86397059,-77.83670471,331.3186095,,,,,,,,,
40.86397558,-77.83671572,331.2941085,,,,,,,,,
40.86398056,-77.83672674,331.2604112,,,,,,,,,
40.86398553,-77.83673775,331.2175228,,,,,,,,,
40.86399049,-77.83674876,331.1654481,,,,,,,,,
40.86399544,-77.83675975,331.1042333,,,,,,,,,
40.86400037,-77.83677076,331.033817,,,,,,,,,
40.86400531,-77.83678176,330.9541921,,,,,,,,,
40.86401023,-77.83679277,330.8653501,,,,,,,,,
40.86401514,-77.83680378,330.7672879,,,,,,,,,
40.86398246,-77.83666323,331.3,,,,,,,,,
40.86398771,-77.83667433,331.3128921,,,,,,,,,
40.86399295,-77.83668544,331.3123587,,,,,,,,,
40.86399816,-77.83669655,331.2984053,,,,,,,,,
40.86400335,-77.83670766,331.2710411,,,,,,,,,
40.86400851,-77.83671877,331.2302796,,,,,,,,,
40.86401366,-77.83672989,331.1761387,,,,,,,,,
40.86401861,-77.83674063,331.111318,,,,,,,,,
40.86402354,-77.83675137,331.0340207,,,,,,,,,
40.86402845,-77.83676212,330.9442458,,,,,,,,,
40.86403334,-77.83677288,330.8419882,,,,,,,,,
40.86403821,-77.83678363,330.7272385,,,,,,,,,
40.86370414,-77.83634251,332.68,,,,,,,,,
40.86369587,-77.83633737,332.6730764,,,,,,,,,
40.86368743,-77.83633264,332.6721545,,,,,,,,,
40.86367884,-77.83632834,332.6757845,,,,,,,,,
40.8636701,-77.8363245,332.682487,,,,,,,,,
40.86366124,-77.83632113,332.6907601,,,,,,,,,
40.86365227,-77.83631825,332.699078,,,,,,,,,
40.86364321,-77.83631589,332.7058913,,,,,,,,,
40.86363411,-77.83631406,332.7096702,,,,,,,,,
40.86362498,-77.83631276,332.708997,,,,,,,,,
40.86361581,-77.83631204,332.7036351,,,,,,,,,
40.86360664,-77.83631192,332.6944607,,,,,,,,,
40.86359746,-77.83631244,332.6823921,,,,,,,,,
40.86358831,-77.83631357,332.6688258,,,,,,,,,
40.86357923,-77.83631525,332.6554764,,,,,,,,,
40.86357022,-77.8363174,332.6438907,,,,,,,,,
40.86356127,-77.83631983,332.6333535,,,,,,,,,
40.86355234,-77.83632231,332.621121,,,,,,,,,
40.86354335,-77.83632458,332.6043534,,,,,,,,,
40.86369165,-77.83637459,332.38,,,,,,,,,
40.86368432,-77.8363705,332.4024,,,,,,,,,
40.86367687,-77.83636686,332.4214172,,,,,,,,,
40.86366931,-77.83636363,332.4377084,,,,,,,,,
40.86366168,-77.83636078,332.4519297,,,,,,,,,
40.86365397,-77.83635826,332.4647541,,,,,,,,,
40.86364622,-77.83635603,332.47686,,,,,,,,,
40.86363842,-77.83635406,332.4890767,,,,,,,,,
40.86363059,-77.83635231,332.5019354,,,,,,,,,
40.86362272,-77.83635085,332.5146713,,,,,,,,,
40.86361545,-77.83634983,332.5255523,,,,,,,,,
40.8636074,-77.83634915,332.5362352,,,,,,,,,
40.86359932,-77.83634904,332.5458651,,,,,,,,,
